date,storage,outflow,type
2016-12-31,42.435,11.52,1
2017-01-01,41.749,11.63,1
2017-01-02,41.032,11.52,1
2017-01-03,40.365,11.5,1
2017-01-04,39.874,11.44,1
2017-01-05,39.291,11.32,1
2017-01-06,38.707,11.16,1
2017-01-07,38.1,11.28,1
2017-01-08,37.517,11.02,1
2017-01-09,36.886,11.0,1
2017-01-10,36.256,11.0,1
2017-01-11,35.929,7.4,1
2017-01-12,35.603,7.3,1
2017-01-13,35.276,7.3,1
2017-01-14,34.926,7.3,1
2017-01-15,34.575,7.3,1
2017-01-16,34.202,7.25,1
2017-01-17,33.852,7.23,1
2017-01-18,33.478,7.09,1
2017-01-19,33.081,7.18,1
2017-01-20,32.708,7.14,1
2017-01-21,32.311,7.09,1
2017-01-22,31.914,7.07,1
2017-01-23,31.517,7.07,1
2017-01-24,31.331,4.44,1
2017-01-25,31.167,4.44,1
2017-01-26,31.004,4.44,1
2017-01-27,31.051,4.53,1
2017-01-28,31.704,4.48,1
2017-01-29,31.868,4.51,1
2017-01-30,32.218,4.53,1
2017-01-31,32.498,4.56,1
2017-02-01,32.685,4.59,1
2017-02-02,32.918,4.59,1
2017-02-03,34.389,4.65,1
2017-02-04,36.186,4.77,1
2017-02-05,38.287,4.72,1
2017-02-06,39.338,4.81,1
2017-02-07,39.921,4.9,1
2017-02-08,41.092,4.88,1
2017-02-09,41.778,4.95,1
2017-02-10,42.376,4.97,1
2017-02-11,42.973,4.99,1
2017-02-12,43.54,5.07,1
2017-02-13,49.751,5.2,1
2017-02-14,54.2,5.23,1
2017-02-15,59.882,2.3,1
2017-02-16,63.156,2.33,1
2017-02-17,65.415,2.34,1
2017-02-18,67.222,2.31,1
2017-02-19,68.953,2.34,1
2017-02-20,70.346,2.33,1
2017-02-21,71.513,2.35,1
2017-02-22,72.566,2.35,1
2017-02-23,73.47,2.36,1
2017-02-24,73.47,12.62,1
2017-02-25,73.395,12.92,1
2017-02-26,73.206,12.67,1
2017-02-27,72.981,12.96,1
2017-02-28,72.717,12.84,1
2017-03-01,72.416,12.84,1
2017-03-02,72.077,12.8,1
2017-03-03,71.701,12.78,1
2017-03-04,71.625,12.62,1
2017-03-05,71.362,12.58,1
2017-03-06,71.023,12.56,1
2017-03-07,70.421,15.08,1
2017-03-08,69.743,15.1,1
2017-03-09,69.066,15.1,1
2017-03-10,68.388,15.1,1
2017-03-11,67.636,15.0,1
2017-03-12,66.845,14.9,1
2017-03-13,66.092,14.8,1
2017-03-14,65.264,14.7,1
2017-03-15,64.436,14.83,1
2017-03-16,63.608,14.64,1
2017-03-17,63.194,9.43,1
2017-03-18,62.78,9.43,1
2017-03-19,62.366,9.4,1
2017-03-20,61.952,9.38,1
2017-03-21,61.5,9.38,1
2017-03-22,61.049,9.35,1
2017-03-23,60.635,9.33,1
2017-03-24,60.183,9.31,1
2017-03-25,59.694,9.26,1
2017-03-26,59.468,8.92,1
2017-03-27,62.103,9.4,1
2017-03-28,64.135,9.43,1
2017-03-29,64.737,9.5,1
2017-03-30,65.038,9.44,1
2017-03-31,65.189,9.44,1
2017-04-01,65.264,9.43,1
2017-04-02,65.217,9.4,1
2017-04-03,65.151,9.39,1
2017-04-04,65.038,9.38,1
2017-04-05,64.85,9.35,1
2017-04-06,64.624,9.34,1
2017-04-07,64.399,9.34,1
2017-04-08,64.135,9.34,1
2017-04-09,63.834,9.35,1
2017-04-10,63.495,9.53,1
2017-04-11,63.194,9.53,1
2017-04-12,63.006,7.33,1
2017-04-13,62.818,7.22,1
2017-04-14,62.667,7.22,1
2017-04-15,62.441,7.3,1
2017-04-16,62.178,7.36,1
2017-04-17,61.952,7.25,1
2017-04-18,61.726,7.25,1
2017-04-19,61.425,7.25,1
2017-04-20,61.312,7.23,1
2017-04-21,61.049,7.23,1
2017-04-22,60.748,7.22,1
2017-04-23,60.446,7.22,1
2017-04-24,60.108,7.22,1
2017-04-25,59.807,7.22,1
2017-04-26,59.543,5.75,1
2017-04-27,59.317,5.75,1
2017-04-28,59.091,5.75,1
2017-04-29,58.866,5.72,1
2017-04-30,58.64,5.71,1
2017-05-01,58.489,5.71,1
2017-05-02,58.301,5.71,1
2017-05-03,58.075,5.69,1
2017-05-04,57.849,5.68,1
2017-05-05,57.586,5.56,1
2017-05-06,57.51,5.6,1
2017-05-07,57.398,5.6,1
2017-05-08,57.209,5.6,1
2017-05-09,56.984,5.6,1
2017-05-10,56.758,5.64,1
2017-05-11,56.908,5.63,1
2017-05-12,58.564,5.63,1
2017-05-13,61.463,5.82,1
2017-05-14,62.178,5.8,1
2017-05-15,62.592,5.8,1
2017-05-16,62.893,5.81,1
2017-05-17,63.081,5.83,1
2017-05-18,63.194,5.84,1
2017-05-19,63.232,5.84,1
2017-05-20,63.571,2.51,1
2017-05-21,63.834,2.51,1
2017-05-22,64.097,2.47,1
2017-05-23,64.323,2.47,1
2017-05-24,64.512,2.45,1
2017-05-25,64.7,2.43,1
2017-05-26,64.888,2.42,1
2017-05-27,65.001,2.4,1
2017-05-28,65.151,2.4,1
2017-05-29,65.264,2.4,1
2017-05-30,65.377,2.41,1
2017-05-31,65.49,2.41,1
2017-06-01,65.603,2.41,1
2017-06-02,65.678,2.41,1
2017-06-03,65.716,2.38,1
2017-06-04,65.754,2.38,1
2017-06-05,65.791,2.37,1
2017-06-06,65.791,2.36,1
2017-06-07,65.791,2.36,1
2017-06-08,65.829,2.37,1
2017-06-09,65.791,2.37,1
2017-06-10,65.791,2.37,1
2017-06-11,65.754,2.37,1
2017-06-12,65.754,2.37,1
2017-06-13,65.716,2.33,1
2017-06-14,65.641,2.3,1
2017-06-15,65.641,2.29,1
2017-06-16,65.603,2.0,1
2017-06-17,65.528,2.0,1
2017-06-18,65.49,1.98,1
2017-06-19,65.415,1.97,1
2017-06-20,65.34,1.98,1
2017-06-21,65.264,2.03,1
2017-06-22,65.151,2.03,1
2017-06-23,65.076,2.03,1
2017-06-24,64.963,2.03,1
2017-06-25,64.85,2.03,1
2017-06-26,64.775,2.01,1
2017-06-27,64.662,2.01,1
2017-06-28,64.549,2.01,1
2017-06-29,64.436,1.97,1
2017-06-30,64.323,1.99,1
2017-07-01,64.21,1.99,1
2017-07-02,64.097,1.99,1
2017-07-03,63.985,1.99,1
2017-07-04,63.872,1.98,1
2017-07-05,63.721,1.98,1
2017-07-06,63.608,1.98,1
2017-07-07,63.495,1.98,1
2017-07-08,63.42,1.98,1
2017-07-09,63.307,1.98,1
2017-07-10,63.194,1.96,1
2017-07-11,63.044,1.96,1
2017-07-12,62.931,1.96,1
2017-07-13,62.78,1.94,1
2017-07-14,62.667,1.94,1
2017-07-15,62.517,1.94,1
2017-07-16,62.366,1.94,1
2017-07-17,62.215,1.93,1
2017-07-18,62.065,1.93,1
2017-07-19,61.914,1.98,1
2017-07-20,61.764,1.98,1
2017-07-21,61.572,2.22,1
2017-07-22,61.425,1.96,1
2017-07-23,61.274,1.96,1
2017-07-24,61.083,2.21,1
2017-07-25,60.933,1.94,1
2017-07-26,60.782,1.94,1
2017-07-27,60.597,2.21,1
2017-07-28,60.446,1.94,1
2017-07-29,60.275,1.98,1
2017-07-30,60.108,1.97,1
2017-07-31,59.957,1.97,1
2017-08-01,59.769,2.18,1
2017-08-02,59.618,1.96,1
2017-08-03,59.317,3.48,1
2017-08-04,59.019,3.45,1
2017-08-05,58.731,3.33,1
2017-08-06,58.443,3.33,1
2017-08-07,58.075,3.32,1
2017-08-08,57.708,4.25,1
2017-08-09,57.347,4.18,1
2017-08-10,56.871,4.2,1
2017-08-11,56.457,4.79,1
2017-08-12,56.043,4.79,1
2017-08-13,55.628,4.8,1
2017-08-14,55.275,4.16,1
2017-08-15,54.947,4.16,1
2017-08-16,54.618,4.16,1
2017-08-17,54.29,4.1,1
2017-08-18,53.991,4.2,1
2017-08-19,53.663,4.11,1
2017-08-20,53.334,4.13,1
2017-08-21,53.006,4.1,1
2017-08-22,52.678,4.04,1
2017-08-23,52.349,4.05,1
2017-08-24,52.021,4.04,1
2017-08-25,51.692,4.03,1
2017-08-26,51.364,3.98,1
2017-08-27,51.035,3.98,1
2017-08-28,50.677,4.14,1
2017-08-29,50.378,3.97,1
2017-08-30,50.08,3.96,1
2017-08-31,49.751,3.95,1
2017-09-01,49.423,3.94,1
2017-09-02,49.094,3.94,1
2017-09-03,48.736,4.14,1
2017-09-04,48.407,3.91,1
2017-09-05,48.049,4.14,1
2017-09-06,47.721,3.89,1
2017-09-07,47.362,4.16,1
2017-09-08,47.034,3.87,1
2017-09-09,46.676,4.14,1
2017-09-10,46.317,4.16,1
2017-09-11,45.959,4.14,1
2017-09-12,45.601,4.14,1
2017-09-13,45.272,3.88,1
2017-09-14,44.914,4.14,1
2017-09-15,44.555,4.16,1
2017-09-16,44.197,4.14,1
2017-09-17,43.839,4.14,1
2017-09-18,43.48,4.16,1
2017-09-19,43.122,4.14,1
2017-09-20,42.824,3.45,1
2017-09-21,42.555,3.11,1
2017-09-22,42.286,3.11,1
2017-09-23,42.017,3.11,1
2017-09-24,41.749,3.1,1
2017-09-25,41.45,3.46,1
2017-09-26,41.181,3.11,1
2017-09-27,40.912,3.11,1
2017-09-28,40.614,3.45,1
2017-09-29,40.435,2.07,1
2017-09-30,40.295,1.88,1
2017-10-01,40.155,1.852,1
2017-10-02,40.038,1.852,1
2017-10-03,39.898,1.829,1
2017-10-04,39.758,1.829,1
2017-10-05,39.618,1.817,1
2017-10-06,39.501,1.817,1
2017-10-07,39.361,1.817,1
2017-10-08,39.221,1.817,1
2017-10-09,39.081,1.817,1
2017-10-10,38.941,1.817,1
2017-10-11,38.801,1.817,1
2017-10-12,38.661,1.794,1
2017-10-13,38.521,1.782,1
2017-10-14,38.38,1.991,1
2017-10-15,38.217,2.002,1
2017-10-16,38.054,1.991,1
2017-10-17,37.914,1.991,1
2017-10-18,37.844,1.979,1
2017-10-19,37.633,2.442,1
2017-10-20,37.47,1.979,1
2017-10-21,37.33,1.968,1
2017-10-22,37.167,1.968,1
2017-10-23,37.003,1.968,1
2017-10-24,36.863,1.956,1
2017-10-25,36.7,1.956,1
2017-10-26,36.536,1.956,1
2017-10-27,36.373,1.956,1
2017-10-28,36.233,1.956,1
2017-10-29,36.046,2.164,1
2017-10-30,35.906,1.956,1
2017-10-31,35.743,1.944,1
2017-11-01,35.579,1.944,1
2017-11-02,35.416,1.944,1
2017-11-03,35.392,1.944,1
2017-11-04,35.369,1.944,1
2017-11-05,35.322,1.944,1
2017-11-06,35.206,1.944,1
2017-11-07,35.089,1.944,1
2017-11-08,34.949,1.944,1
2017-11-09,34.786,1.933,1
2017-11-10,34.622,1.933,1
2017-11-11,34.482,1.933,1
2017-11-12,34.342,1.933,1
2017-11-13,34.202,1.921,1
2017-11-14,34.039,1.921,1
2017-11-15,33.898,1.921,1
2017-11-16,33.735,1.91,1
2017-11-17,33.595,1.91,1
2017-11-18,33.455,1.91,1
2017-11-19,33.292,1.91,1
2017-11-20,33.151,1.91,1
2017-11-21,32.988,1.898,1
2017-11-22,32.848,1.898,1
2017-11-23,32.685,1.898,1
2017-11-24,32.545,1.887,1
2017-11-25,32.381,1.898,1
2017-11-26,32.241,1.875,1
2017-11-27,32.078,1.887,1
2017-11-28,31.938,1.875,1
2017-11-29,31.821,1.875,1
2017-11-30,31.658,1.887,1
2017-12-01,31.517,1.91,1
2017-12-02,31.377,1.91,1
2017-12-03,31.214,1.887,1
2017-12-04,31.051,1.887,1
2017-12-05,30.911,1.875,1
2017-12-06,30.747,1.898,1
2017-12-07,30.607,1.875,1
2017-12-08,30.467,1.875,1
2017-12-09,30.304,1.887,1
2017-12-10,30.164,1.875,1
2017-12-11,30.093,1.875,1
2017-12-12,30.117,1.898,1
2017-12-13,30.047,1.898,1
2017-12-14,29.93,1.898,1
2017-12-15,29.813,1.898,1
2017-12-16,29.697,1.921,1
2017-12-17,29.58,1.898,1
2017-12-18,29.44,1.898,1
2017-12-19,29.3,1.898,1
2017-12-20,29.16,1.887,1
2017-12-21,29.02,1.887,1
2017-12-22,28.903,1.875,1
2017-12-23,28.763,1.875,1
2017-12-24,28.655,1.875,1
2017-12-25,28.548,1.875,1
2017-12-26,28.44,1.875,1
2017-12-27,28.35,1.875,1
2017-12-28,28.296,1.875,1
2017-12-29,28.207,1.875,1
2017-12-30,28.117,1.852,1
2017-12-31,28.027,1.852,1
2018-01-01,27.919,1.84,1
2018-01-02,27.83,1.84,1
2018-01-03,27.758,1.435,1
2018-01-04,27.722,1.192,1
2018-01-05,27.668,1.192,1
2018-01-06,27.704,1.169,1
2018-01-07,27.722,1.181,1
2018-01-08,27.722,1.181,1
2018-01-09,27.704,1.181,1
2018-01-10,27.686,1.181,1
2018-01-11,27.704,1.181,1
2018-01-12,27.722,1.181,1
2018-01-13,27.704,1.181,1
2018-01-14,27.74,1.181,1
2018-01-15,27.758,1.181,1
2018-01-16,27.776,1.181,1
2018-01-17,27.758,1.181,1
2018-01-18,27.758,1.181,1
2018-01-19,27.74,1.181,1
2018-01-20,27.758,0.544,1
2018-01-21,27.776,0.694,1
2018-01-22,27.794,0.694,1
2018-01-23,27.794,0.694,1
2018-01-24,27.812,0.694,1
2018-01-25,27.83,0.683,1
2018-01-26,27.848,0.683,1
2018-01-27,27.865,0.694,1
2018-01-28,27.865,0.694,1
2018-01-29,27.865,0.683,1
2018-01-30,27.865,0.683,1
2018-01-31,27.865,0.683,1
2018-02-01,27.883,0.694,1
2018-02-02,27.883,0.683,1
2018-02-03,27.883,0.683,1
2018-02-04,27.883,0.683,1
2018-02-05,27.883,0.683,1
2018-02-06,27.865,0.683,1
2018-02-07,27.865,0.683,1
2018-02-08,27.865,0.683,1
2018-02-09,27.848,0.683,1
2018-02-10,27.848,0.694,1
2018-02-11,27.848,0.706,1
2018-02-12,27.848,0.694,1
2018-02-13,27.83,0.694,1
2018-02-14,27.83,0.683,1
2018-02-15,27.83,0.683,1
2018-02-16,27.83,0.683,1
2018-02-17,27.812,0.671,1
2018-02-18,27.812,0.671,1
2018-02-19,27.812,0.602,1
2018-02-20,27.794,0.556,1
2018-02-21,27.794,0.556,1
2018-02-22,27.776,0.556,1
2018-02-23,27.758,0.556,1
2018-02-24,27.74,0.556,1
2018-02-25,27.74,0.556,1
2018-02-26,27.722,0.556,1
2018-02-27,27.704,0.556,1
2018-02-28,27.74,0.556,1
2018-03-01,28.494,0.556,1
2018-03-02,32.031,0.556,1
2018-03-03,33.992,0.602,1
2018-03-04,38.054,0.602,1
2018-03-05,40.584,0.648,1
2018-03-06,42.973,0.648,1
2018-03-07,44.317,0.66,1
2018-03-08,45.272,0.66,1
2018-03-09,46.108,0.671,1
2018-03-10,68.878,0.706,1
2018-03-11,75.783,0.799,1
2018-03-12,81.093,0.799,1
2018-03-13,83.019,9.005,1
2018-03-14,83.395,20.0,1
2018-03-15,90.82,33.9,1
2018-03-16,91.431,34.502,1
2018-03-17,92.089,16.505,1
2018-03-18,93.264,16.505,1
2018-03-19,93.593,16.505,1
2018-03-20,93.781,17.095,1
2018-03-21,93.64,17.095,1
2018-03-22,93.311,17.049,1
2018-03-23,92.841,17.002,1
2018-03-24,92.465,17.049,1
2018-03-25,91.901,16.296,1
2018-03-26,91.29,17.002,1
2018-03-27,90.538,17.002,1
2018-03-28,89.739,17.002,1
2018-03-29,88.893,17.002,1
2018-03-30,88.048,17.002,1
2018-03-31,87.249,17.002,1
2018-04-01,86.403,17.002,1
2018-04-02,85.463,17.002,1
2018-04-03,84.523,16.805,1
2018-04-04,83.771,16.805,1
2018-04-05,84.147,1.4,1
2018-04-06,84.805,1.4,1
2018-04-07,85.369,1.4,1
2018-04-08,85.98,1.4,1
2018-04-09,86.732,1.4,1
2018-04-10,87.907,1.4,1
2018-04-11,89.363,1.4,1
2018-04-12,90.303,1.4,1
2018-04-13,91.76,1.4,1
2018-04-14,92.982,1.4,1
2018-04-15,93.922,1.4,1
2018-04-16,95.002,1.4,1
2018-04-17,95.942,1.4,1
2018-04-18,96.741,1.4,1
2018-04-19,97.493,1.4,1
2018-04-20,98.103,1.4,1
2018-04-21,98.712,1.4,1
2018-04-22,99.275,1.505,1
2018-04-23,99.837,1.505,1
2018-04-24,100.353,1.505,1
2018-04-25,100.212,9.502,1
2018-04-26,99.931,9.502,1
2018-04-27,99.65,9.502,1
2018-04-28,99.556,6.551,1
2018-04-29,99.509,6.551,1
2018-04-30,99.415,6.551,1
2018-05-01,99.322,6.609,1
2018-05-02,99.181,6.551,1
2018-05-03,99.04,6.551,1
2018-05-04,98.853,6.551,1
2018-05-05,98.665,6.551,1
2018-05-06,98.478,6.551,1
2018-05-07,98.337,6.551,1
2018-05-08,98.009,8.495,1
2018-05-09,97.822,8.495,1
2018-05-10,97.493,8.495,1
2018-05-11,97.164,8.495,1
2018-05-12,96.788,8.599,1
2018-05-13,96.365,8.599,1
2018-05-14,95.942,8.599,1
2018-05-15,95.566,8.599,1
2018-05-16,95.143,8.599,1
2018-05-17,94.721,8.599,1
2018-05-18,94.298,8.599,1
2018-05-19,93.875,8.599,1
2018-05-20,93.452,8.599,1
2018-05-21,93.452,8.599,1
2018-05-22,93.17,8.599,1
2018-05-23,92.653,8.599,1
2018-05-24,92.183,8.599,1
2018-05-25,91.948,8.599,1
2018-05-26,91.619,8.599,1
2018-05-27,91.196,8.599,1
2018-05-28,90.82,8.599,1
2018-05-29,90.538,8.599,1
2018-05-30,90.209,8.599,1
2018-05-31,89.833,8.599,1
2018-06-01,89.457,8.599,1
2018-06-02,88.987,8.599,1
2018-06-03,88.565,8.599,1
2018-06-04,88.095,8.599,1
2018-06-05,87.907,5.0,1
2018-06-06,87.907,2.604,1
2018-06-07,88.048,1.852,1
2018-06-08,88.142,1.748,1
2018-06-09,88.612,1.748,1
2018-06-10,88.893,1.748,1
2018-06-11,89.128,1.748,1
2018-06-12,89.316,1.748,1
2018-06-13,89.504,1.748,1
2018-06-14,89.645,1.748,1
2018-06-15,89.739,1.748,1
2018-06-16,89.833,1.701,1
2018-06-17,89.927,1.701,1
2018-06-18,89.974,1.701,1
2018-06-19,90.021,1.701,1
2018-06-20,90.068,1.701,1
2018-06-21,90.115,1.701,1
2018-06-22,90.162,1.701,1
2018-06-23,90.162,1.701,1
2018-06-24,90.162,1.701,1
2018-06-25,90.162,1.701,1
2018-06-26,90.162,1.701,1
2018-06-27,90.115,1.597,1
2018-06-28,90.115,1.701,1
2018-06-29,89.457,9.803,1
2018-06-30,88.471,12.905,1
2018-07-01,87.531,12.905,1
2018-07-02,86.497,12.905,1
2018-07-03,86.121,5.752,1
2018-07-04,85.745,5.752,1
2018-07-05,85.322,5.752,1
2018-07-06,84.946,5.752,1
2018-07-07,84.523,5.752,1
2018-07-08,84.1,5.752,1
2018-07-09,83.677,5.752,1
2018-07-10,83.254,5.752,1
2018-07-11,82.785,6.597,1
2018-07-12,82.268,6.597,1
2018-07-13,81.751,6.597,1
2018-07-14,81.234,6.597,1
2018-07-15,80.67,6.597,1
2018-07-16,80.153,6.505,1
2018-07-17,79.589,6.528,1
2018-07-18,79.072,6.505,1
2018-07-19,78.508,6.528,1
2018-07-20,77.944,6.528,1
2018-07-21,77.38,6.528,1
2018-07-22,76.817,6.516,1
2018-07-23,76.254,6.516,1
2018-07-24,75.69,6.528,1
2018-07-25,75.079,7.072,1
2018-07-26,74.467,7.072,1
2018-07-27,73.959,6.4,1
2018-07-28,73.47,6.4,1
2018-07-29,72.981,6.4,1
2018-07-30,72.491,6.4,1
2018-07-31,72.002,6.4,1
2018-08-01,71.55,6.296,1
2018-08-02,71.023,6.296,1
2018-08-03,70.534,6.296,1
2018-08-04,70.045,6.296,1
2018-08-05,69.518,6.296,1
2018-08-06,69.028,6.296,1
2018-08-07,68.69,4.039,1
2018-08-08,68.238,6.296,1
2018-08-09,67.711,6.25,1
2018-08-10,66.883,10.995,1
2018-08-11,66.281,7.454,1
2018-08-12,65.754,6.597,1
2018-08-13,65.189,6.597,1
2018-08-14,64.624,6.806,1
2018-08-15,64.022,6.968,1
2018-08-16,63.458,6.597,1
2018-08-17,62.893,6.539,1
2018-08-18,62.328,6.539,1
2018-08-19,61.764,6.528,1
2018-08-20,61.237,6.296,1
2018-08-21,60.672,6.539,1
2018-08-22,60.07,6.968,1
2018-08-23,59.505,6.539,1
2018-08-24,58.941,6.528,1
2018-08-25,58.376,6.539,1
2018-08-26,57.812,6.528,1
2018-08-27,57.209,6.979,1
2018-08-28,56.607,6.968,1
2018-08-29,56.005,6.968,1
2018-08-30,55.365,7.407,1
2018-08-31,54.887,6.4,1
2018-09-01,54.38,6.4,1
2018-09-02,53.902,6.4,1
2018-09-03,53.394,6.4,1
2018-09-04,52.916,6.4,1
2018-09-05,52.409,6.296,1
2018-09-06,51.901,6.296,1
2018-09-07,51.394,6.296,1
2018-09-08,50.886,6.296,1
2018-09-09,50.617,6.296,1
2018-09-10,50.199,6.296,1
2018-09-11,49.691,6.296,1
2018-09-12,49.184,6.296,1
2018-09-13,48.646,6.296,1
2018-09-14,48.139,6.204,1
2018-09-15,47.601,6.227,1
2018-09-16,47.094,6.204,1
2018-09-17,46.556,6.227,1
2018-09-18,46.019,6.215,1
2018-09-19,45.481,6.227,1
2018-09-20,44.944,6.215,1
2018-09-21,44.406,6.227,1
2018-09-22,43.839,6.562,1
2018-09-23,43.301,6.227,1
2018-09-24,42.734,6.562,1
2018-09-25,42.196,6.227,1
2018-09-26,41.629,6.562,1
2018-09-27,41.062,6.562,1
2018-09-28,40.494,6.574,1
2018-09-29,40.038,5.799,1
2018-09-30,39.618,5.799,1
2018-10-01,39.151,5.95,1
2018-10-02,38.684,6.12,1
2018-10-03,38.194,5.9,1
2018-10-04,37.775,5.88,1
2018-10-05,37.307,5.84,1
2018-10-06,36.84,5.76,1
2018-10-07,36.373,5.71,1
2018-10-08,35.906,5.69,1
2018-10-09,35.439,5.68,1
2018-10-10,34.972,5.64,1
2018-10-11,34.482,5.67,1
2018-10-12,34.015,5.61,1
2018-10-13,33.548,5.58,1
2018-10-14,33.081,5.53,1
2018-10-15,32.615,5.51,1
2018-10-16,32.428,3.36,1
2018-10-17,32.288,1.82,1
2018-10-18,32.194,1.85,1
2018-10-19,31.914,3.43,1
2018-10-20,31.424,5.83,1
2018-10-21,30.911,5.94,1
2018-10-22,30.607,4.58,1
2018-10-23,30.42,3.76,1
2018-10-24,30.234,2.35,1
2018-10-25,30.047,2.34,1
2018-10-26,29.65,4.59,1
2018-10-27,29.16,5.67,1
2018-10-28,28.673,5.64,1
2018-10-29,28.278,5.2,1
2018-10-30,28.117,3.55,1
2018-10-31,27.991,2.11,1
2018-11-01,27.848,2.14,1
2018-11-02,27.722,2.15,1
2018-11-03,27.578,2.14,1
2018-11-04,27.435,2.15,1
2018-11-05,27.363,2.52,1
2018-11-06,27.291,2.11,1
2018-11-07,27.201,2.13,1
2018-11-08,27.399,2.13,1
2018-11-09,27.363,2.13,1
2018-11-10,27.309,2.16,1
2018-11-11,28.242,2.15,1
2018-11-12,30.654,2.09,1
2018-11-13,31.447,2.2,1
2018-11-14,31.728,2.22,1
2018-11-15,31.868,2.25,1
2018-11-16,31.914,2.28,1
2018-11-17,31.938,2.26,1
2018-11-18,31.938,2.3,1
2018-11-19,31.938,2.23,1
2018-11-20,32.031,2.28,1
2018-11-21,32.124,2.29,1
2018-11-22,32.264,2.35,1
2018-11-23,32.638,2.22,1
2018-11-24,32.965,2.28,1
2018-11-25,33.595,2.26,1
2018-11-26,34.879,2.29,1
2018-11-27,35.463,2.3,1
2018-11-28,35.859,2.43,1
2018-11-29,36.139,2.41,1
2018-11-30,36.466,2.44,1
2018-12-01,36.723,2.37,1
2018-12-02,36.933,2.4,1
2018-12-03,37.097,2.41,1
2018-12-04,37.237,2.42,1
2018-12-05,37.377,2.45,1
2018-12-06,37.47,2.42,1
2018-12-07,37.563,2.4,1
2018-12-08,37.633,2.43,1
2018-12-09,37.68,2.45,1
2018-12-10,37.727,2.31,1
2018-12-11,37.774,2.36,1
2018-12-12,37.797,2.36,1
2018-12-13,37.867,2.33,1
2018-12-14,38.03,2.34,1
2018-12-15,38.1,2.36,1
2018-12-16,38.147,2.48,1
2018-12-17,38.614,2.45,1
2018-12-18,38.777,2.5,1
2018-12-19,38.964,2.41,1
2018-12-20,39.197,2.42,1
2018-12-21,39.338,2.43,1
2018-12-22,39.478,2.47,1
2018-12-23,39.594,2.41,1
2018-12-24,39.711,2.48,1
2018-12-25,39.804,2.42,1
2018-12-26,39.874,2.41,1
2018-12-27,39.944,2.49,1
2018-12-28,39.991,2.47,1
2018-12-29,40.061,2.47,1
2018-12-30,40.108,2.44,1
2018-12-31,40.131,2.4,1
2019-01-01,40.155,2.4,1
2019-01-02,40.178,2.4,1
2019-01-03,40.201,2.4,1
2019-01-04,40.225,2.4,1
2019-01-05,40.225,2.4,1
2019-01-06,40.225,2.4,1
2019-01-07,40.225,2.4,1
2019-01-08,40.201,2.4,1
2019-01-09,40.201,2.4,1
2019-01-10,40.271,1.3,1
2019-01-11,40.341,1.3,1
2019-01-12,40.411,1.3,1
2019-01-13,40.465,1.3,1
2019-01-14,40.554,1.3,1
2019-01-15,40.614,1.27,1
2019-01-16,40.703,1.27,1
2019-01-17,40.763,1.27,1
2019-01-18,40.763,1.27,1
2019-01-19,40.912,1.27,1
2019-01-20,41.002,1.27,1
2019-01-21,41.062,1.27,1
2019-01-22,41.121,1.28,1
2019-01-23,41.211,1.28,1
2019-01-24,41.271,1.28,1
2019-01-25,41.331,1.28,1
2019-01-26,41.36,1.28,1
2019-01-27,41.42,1.28,1
2019-01-28,41.45,1.28,1
2019-01-29,41.51,1.28,1
2019-01-30,41.54,1.28,1
2019-01-31,41.599,1.28,1
2019-02-01,41.778,1.28,1
2019-02-02,42.167,1.3,1
2019-02-03,42.376,1.3,1
2019-02-04,42.525,1.3,1
2019-02-05,42.644,1.3,1
2019-02-06,42.734,1.3,1
2019-02-07,42.853,1.3,1
2019-02-08,42.943,1.3,1
2019-02-09,43.033,1.3,1
2019-02-10,43.122,1.3,1
2019-02-11,43.212,1.3,1
2019-02-12,43.301,1.3,1
2019-02-13,43.361,1.3,1
2019-02-14,43.451,1.3,1
2019-02-15,43.51,1.3,1
2019-02-16,43.57,1.3,1
2019-02-17,43.66,1.3,1
2019-02-18,43.69,1.3,1
2019-02-19,43.779,1.3,1
2019-02-20,43.809,1.3,1
2019-02-21,43.869,1.3,1
2019-02-22,43.928,1.3,1
2019-02-23,43.958,1.3,1
2019-02-24,44.018,1.3,1
2019-02-25,44.048,1.3,1
2019-02-26,44.108,1.3,1
2019-02-27,44.137,1.3,1
2019-02-28,44.167,1.3,1
2019-03-01,44.197,1.3,1
2019-03-02,44.257,1.2,1
2019-03-03,44.287,1.2,1
2019-03-04,44.317,1.2,1
2019-03-05,44.346,1.3,1
2019-03-06,44.526,1.3,1
2019-03-07,45.272,1.3,1
2019-03-08,45.571,1.26,1
2019-03-09,45.869,1.1,1
2019-03-10,46.078,1.1,1
2019-03-11,46.258,1.1,1
2019-03-12,46.407,1.1,1
2019-03-13,46.556,1.1,1
2019-03-14,46.705,1.0,1
2019-03-15,46.795,1.22,1
2019-03-16,46.914,1.2,1
2019-03-17,47.004,1.2,1
2019-03-18,47.094,1.2,1
2019-03-19,47.064,2.4,1
2019-03-20,47.004,2.5,1
2019-03-21,47.064,1.3,1
2019-03-22,47.123,1.25,1
2019-03-23,47.183,1.25,1
2019-03-24,47.243,1.25,1
2019-03-25,47.303,1.25,1
2019-03-26,47.332,1.25,1
2019-03-27,47.362,1.25,1
2019-03-28,47.392,1.25,1
2019-03-29,47.422,1.25,1
2019-03-30,47.452,1.24,1
2019-03-31,47.482,1.19,1
2019-04-01,47.512,1.24,1
