date,outflow,type
2008-07-22,3.776,1
2008-07-23,2.99,1
2008-07-24,2.824,1
2008-07-25,2.772,1
2008-07-26,2.791,1
2008-07-27,3.285,1
2008-07-28,2.569,1
2008-07-29,3.396,1
2008-07-30,1.621,1
2008-07-31,2.909,1
2008-08-01,3.381,1
2008-08-02,1.805,1
2008-08-03,2.466,1
2008-08-04,2.77,1
2008-08-05,2.932,1
2008-08-06,2.522,1
2008-08-07,2.385,1
2008-08-08,2.435,1
2008-08-09,1.412,1
2008-08-10,1.968,1
2008-08-11,2.164,1
2008-08-12,2.789,1
2008-08-13,2.546,1
2008-08-14,2.461,1
2008-08-15,2.666,1
2008-08-16,1.93,1
2008-08-17,2.107,1
2008-08-18,2.469,1
2008-08-19,2.819,1
2008-08-20,2.299,1
2008-08-21,2.326,1
2008-08-22,2.129,1
2008-08-23,1.978,1
2008-08-24,2.62,1
2008-08-25,1.799,1
2008-08-26,2.495,1
2008-08-27,1.951,1
2008-08-28,2.31,1
2008-08-29,2.091,1
2008-08-30,1.814,1
2008-08-31,1.857,1
2008-09-01,1.275,1
2008-09-02,0.759,1
2008-09-03,0.056,1
2008-09-04,0.057,1
2008-09-05,0.937,1
2008-09-06,3.081,1
2008-09-07,1.838,1
2008-09-08,1.618,1
2008-09-09,2.227,1
2008-09-10,1.503,1
2008-09-11,1.819,1
2008-09-12,1.832,1
2008-09-13,2.409,1
2008-09-14,2.623,1
2008-09-15,2.038,1
2008-09-16,1.816,1
2008-09-17,1.865,1
2008-09-18,1.902,1
2008-09-19,1.395,1
2008-09-20,0.979,1
2008-09-21,2.187,1
2008-09-22,2.709,1
2008-09-23,1.835,1
2008-09-24,1.969,1
2008-09-25,1.387,1
2008-09-26,1.714,1
2008-09-27,2.109,1
2008-09-28,1.619,1
2008-09-29,1.678,1
2008-09-30,1.682,1
2008-10-01,1.484,1
2008-10-02,1.311,1
2008-10-03,1.464,1
2008-10-04,1.883,1
2008-10-05,2.083,1
2008-10-06,1.988,1
2008-10-07,1.876,1
2008-10-08,1.834,1
2008-10-09,2.198,1
2008-10-10,1.49,1
2008-10-11,1.664,1
2008-10-12,1.524,1
2008-10-13,1.379,1
2008-10-14,2.376,1
2008-10-15,1.841,1
2008-10-16,1.238,1
2008-10-17,2.084,1
2008-10-18,1.531,1
2008-10-19,1.056,1
2008-10-20,0.865,1
2008-10-21,0.558,1
2008-10-22,1.319,1
2008-10-23,1.164,1
2008-10-24,0.056,1
2008-10-25,0.056,1
2008-10-26,0.056,1
2008-10-27,0.058,1
2008-10-28,0.126,1
2008-10-29,4.306,1
2008-10-30,5.738,1
2008-10-31,7.005,1
2008-11-01,4.474,1
2008-11-02,4.766,1
2008-11-03,9.777,1
2008-11-04,12.808,1
2008-11-05,10.488,1
2008-11-06,8.289,1
2008-11-07,8.574,1
2008-11-08,7.916,1
2008-11-09,7.892,1
2008-11-10,15.149,1
2008-11-11,17.489,1
2008-11-12,13.508,1
2008-11-13,12.092,1
2008-11-14,9.751,1
2008-11-15,8.795,1
2008-11-16,7.163,1
2008-11-17,7.313,1
2008-11-18,6.902,1
2008-11-19,8.14,1
2008-11-20,7.601,1
2008-11-21,6.806,1
2008-11-22,9.231,1
2008-11-23,15.568,1
2008-11-24,15.443,1
2008-11-25,17.369,1
2008-11-26,14.39,1
2008-11-27,12.21,1
2008-11-28,11.739,1
2008-11-29,11.25,1
2008-11-30,9.603,1
2008-12-01,8.822,1
2008-12-02,8.223,1
2008-12-03,11.765,1
2008-12-04,16.569,1
2008-12-05,17.846,1
2008-12-06,18.935,1
2008-12-07,18.241,1
2008-12-08,18.519,1
2008-12-09,18.861,1
2008-12-10,18.935,1
2008-12-11,18.99,1
2008-12-12,18.589,1
2008-12-13,17.77,1
2008-12-14,18.803,1
2008-12-15,17.956,1
2008-12-16,16.978,1
2008-12-17,16.632,1
2008-12-18,17.119,1
2008-12-19,15.963,1
2008-12-20,14.758,1
2008-12-21,14.543,1
2008-12-22,14.104,1
2008-12-23,13.749,1
2008-12-24,13.27,1
2008-12-25,12.91,1
2008-12-26,11.581,1
2008-12-27,10.978,1
2008-12-28,10.392,1
2008-12-29,9.663,1
2008-12-30,9.733,1
2008-12-31,13.32,1
2009-01-01,17.458,1
2009-01-02,15.76,1
2009-01-03,15.584,1
2009-01-04,15.056,1
2009-01-05,13.358,1
2009-01-06,12.293,1
2009-01-07,10.589,1
2009-01-08,9.983,1
2009-01-09,9.157,1
2009-01-10,8.717,1
2009-01-11,7.622,1
2009-01-12,7.467,1
2009-01-13,7.743,1
2009-01-14,7.849,1
2009-01-15,6.561,1
2009-01-16,6.829,1
2009-01-17,6.666,1
2009-01-18,6.376,1
2009-01-19,13.548,1
2009-01-20,13.748,1
2009-01-21,10.999,1
2009-01-22,13.588,1
2009-01-23,21.232,1
2009-01-24,20.566,1
2009-01-25,20.783,1
2009-01-26,20.594,1
2009-01-27,20.374,1
2009-01-28,21.319,1
2009-01-29,20.529,1
2009-01-30,20.909,1
2009-01-31,20.55,1
2009-02-01,17.661,1
2009-02-02,18.396,1
2009-02-03,17.095,1
2009-02-04,16.076,1
2009-02-05,15.1,1
2009-02-06,13.94,1
2009-02-07,12.566,1
2009-02-08,13.105,1
2009-02-09,18.462,1
2009-02-10,18.802,1
2009-02-11,18.984,1
2009-02-12,18.606,1
2009-02-13,17.238,1
2009-02-14,15.925,1
2009-02-15,14.515,1
2009-02-16,13.093,1
2009-02-17,12.303,1
2009-02-18,11.885,1
2009-02-19,11.025,1
2009-02-20,10.45,1
2009-02-21,10.036,1
2009-02-22,9.492,1
2009-02-23,11.512,1
2009-02-24,11.38,1
2009-02-25,11.129,1
2009-02-26,10.899,1
2009-02-27,9.726,1
2009-02-28,11.517,1
2009-03-01,8.8,1
2009-03-02,9.34,1
2009-03-03,7.739,1
2009-03-04,9.016,1
2009-03-05,10.075,1
2009-03-06,13.101,1
2009-03-07,21.252,1
2009-03-08,21.383,1
2009-03-09,20.051,1
2009-03-10,17.568,1
2009-03-11,16.223,1
2009-03-12,15.165,1
2009-03-13,15.252,1
2009-03-14,15.391,1
2009-03-15,14.747,1
2009-03-16,14.474,1
2009-03-17,14.037,1
2009-03-18,14.317,1
2009-03-19,14.411,1
2009-03-20,12.529,1
2009-03-21,13.436,1
2009-03-22,12.829,1
2009-03-23,12.0,1
2009-03-24,11.31,1
2009-03-25,10.672,1
2009-03-26,10.38,1
2009-03-27,9.989,1
2009-03-28,11.358,1
2009-03-29,10.412,1
2009-03-30,10.354,1
2009-03-31,9.583,1
2009-04-01,7.918,1
2009-04-02,9.206,1
2009-04-03,9.681,1
2009-04-04,11.21,1
2009-04-05,12.098,1
2009-04-06,13.117,1
2009-04-07,12.446,1
2009-04-08,11.834,1
2009-04-09,10.927,1
2009-04-10,11.84,1
2009-04-11,11.164,1
2009-04-12,10.49,1
2009-04-13,9.763,1
2009-04-14,9.703,1
2009-04-15,10.952,1
2009-04-16,10.47,1
2009-04-17,10.205,1
2009-04-18,9.889,1
2009-04-19,10.185,1
2009-04-20,10.506,1
2009-04-21,10.655,1
2009-04-22,10.593,1
2009-04-23,11.292,1
2009-04-24,12.35,1
2009-04-25,12.96,1
2009-04-26,11.647,1
2009-04-27,10.171,1
2009-04-28,10.556,1
2009-04-29,9.996,1
2009-04-30,11.709,1
2009-05-01,13.324,1
2009-05-02,12.444,1
2009-05-03,13.379,1
2009-05-04,13.603,1
2009-05-05,13.654,1
2009-05-06,14.642,1
2009-05-07,16.332,1
2009-05-08,15.55,1
2009-05-09,13.746,1
2009-05-10,13.835,1
2009-05-11,14.929,1
2009-05-12,14.377,1
2009-05-13,13.371,1
2009-05-14,12.047,1
2009-05-15,11.342,1
2009-05-16,11.294,1
2009-05-17,16.436,1
2009-05-18,12.997,1
2009-05-19,11.522,1
2009-05-20,11.063,1
2009-05-21,10.955,1
2009-05-22,11.279,1
2009-05-23,11.276,1
2009-05-24,11.308,1
2009-05-25,9.514,1
2009-05-26,8.856,1
2009-05-27,8.23,1
2009-05-28,7.409,1
2009-05-29,8.617,1
2009-05-30,8.868,1
2009-05-31,8.276,1
2009-06-01,6.34,1
2009-06-02,7.142,1
2009-06-03,6.935,1
2009-06-04,6.874,1
2009-06-05,7.454,1
2009-06-06,6.758,1
2009-06-07,5.567,1
2009-06-08,6.607,1
2009-06-09,6.9,1
2009-06-10,7.131,1
2009-06-11,7.895,1
2009-06-12,6.517,1
2009-06-13,5.669,1
2009-06-14,5.979,1
2009-06-15,6.017,1
2009-06-16,5.987,1
2009-06-17,4.89,1
2009-06-18,5.052,1
2009-06-19,4.709,1
2009-06-20,5.6,1
2009-06-21,4.647,1
2009-06-22,4.132,1
2009-06-23,4.519,1
2009-06-24,3.564,1
2009-06-25,4.292,1
2009-06-26,4.105,1
2009-06-27,3.925,1
2009-06-28,4.494,1
2009-06-29,4.022,1
2009-06-30,3.628,1
2009-07-01,2.922,1
2009-07-02,3.619,1
2009-07-03,4.522,1
2009-07-04,3.267,1
2009-07-05,2.796,1
2009-07-06,2.379,1
2009-07-07,2.801,1
2009-07-08,4.191,1
2009-07-09,2.744,1
2009-07-10,2.396,1
2009-07-11,3.494,1
2009-07-12,2.403,1
2009-07-13,2.576,1
2009-07-14,3.143,1
2009-07-15,2.751,1
2009-07-16,1.747,1
2009-07-17,3.249,1
2009-07-18,2.365,1
2009-07-19,2.649,1
2009-07-20,2.157,1
2009-07-21,2.548,1
2009-07-22,2.362,1
2009-07-23,4.724,1
2009-07-24,2.577,1
2009-07-25,2.651,1
2009-07-26,2.054,1
2009-07-27,3.238,1
2009-07-28,2.518,1
2009-07-29,2.107,1
2009-07-30,2.595,1
2009-07-31,2.45,1
2009-08-01,1.829,1
2009-08-02,2.413,1
2009-08-03,3.079,1
2009-08-04,2.867,1
2009-08-05,2.293,1
2009-08-06,2.434,1
2009-08-07,1.75,1
2009-08-08,2.051,1
2009-08-09,2.482,1
2009-08-10,2.525,1
2009-08-11,2.997,1
2009-08-12,2.797,1
2009-08-13,1.909,1
2009-08-14,1.878,1
2009-08-15,2.662,1
2009-08-16,1.69,1
2009-08-17,1.813,1
2009-08-18,2.676,1
2009-08-19,2.258,1
2009-08-20,1.798,1
2009-08-21,2.835,1
2009-08-22,1.603,1
2009-08-23,1.415,1
2009-08-24,2.185,1
2009-08-25,1.827,1
2009-08-26,3.005,1
2009-08-27,2.021,1
2009-08-28,1.863,1
2009-08-29,2.962,1
2009-08-30,1.521,1
2009-08-31,1.838,1
2009-09-01,2.556,1
2009-09-02,1.511,1
2009-09-03,1.224,1
2009-09-04,1.693,1
2009-09-05,1.811,1
2009-09-06,2.107,1
2009-09-07,2.469,1
2009-09-08,2.087,1
2009-09-09,1.998,1
2009-09-10,1.865,1
2009-09-11,1.856,1
2009-09-12,1.942,1
2009-09-13,1.582,1
2009-09-14,2.036,1
2009-09-15,1.796,1
2009-09-16,1.874,1
2009-09-17,2.537,1
2009-09-18,2.678,1
2009-09-19,2.639,1
2009-09-20,1.597,1
2009-09-21,2.457,1
2009-09-22,1.212,1
2009-09-23,2.699,1
2009-09-24,1.73,1
2009-09-25,1.931,1
2009-09-26,1.991,1
2009-09-27,1.869,1
2009-09-28,1.84,1
2009-09-29,2.114,1
2009-09-30,1.928,1
2009-10-01,1.822,1
2009-10-02,1.652,1
2009-10-03,1.221,1
2009-10-04,1.365,1
2009-10-05,2.076,1
2009-10-06,2.799,1
2009-10-07,1.379,1
2009-10-08,2.807,1
2009-10-09,2.267,1
2009-10-10,2.567,1
2009-10-11,3.075,1
2009-10-12,1.653,1
2009-10-13,1.319,1
2009-10-14,1.687,1
2009-10-15,2.778,1
2009-10-16,2.579,1
2009-10-17,2.325,1
2009-10-18,2.319,1
2009-10-19,2.244,1
2009-10-20,2.202,1
2009-10-21,2.141,1
2009-10-22,3.06,1
2009-10-23,3.325,1
2009-10-24,2.962,1
2009-10-25,3.825,1
2009-10-26,3.477,1
2009-10-27,2.982,1
2009-10-28,2.369,1
2009-10-29,2.253,1
2009-10-30,2.9,1
2009-10-31,2.26,1
2009-11-01,2.973,1
2009-11-02,3.384,1
2009-11-03,2.767,1
2009-11-04,4.157,1
2009-11-05,4.594,1
2009-11-06,9.256,1
2009-11-07,20.595,1
2009-11-08,13.241,1
2009-11-09,19.962,1
2009-11-10,16.254,1
2009-11-11,15.483,1
2009-11-12,16.578,1
2009-11-13,15.442,1
2009-11-14,15.495,1
2009-11-15,19.363,1
2009-11-16,45.79,1
2009-11-17,55.426,1
2009-11-18,38.546,1
2009-11-19,13.879,1
2009-11-20,10.982,1
2009-11-21,8.65,1
2009-11-22,7.628,1
2009-11-23,6.697,1
2009-11-24,8.009,1
2009-11-25,5.453,1
2009-11-26,6.09,1
2009-11-27,6.256,1
2009-11-28,4.612,1
2009-11-29,7.825,1
2009-11-30,7.166,1
2009-12-01,7.809,1
2009-12-02,13.62,1
2009-12-03,16.97,1
2009-12-04,14.099,1
2009-12-05,14.084,1
2009-12-06,54.88,1
2009-12-07,56.41,1
2009-12-08,37.809,1
2009-12-09,15.931,1
2009-12-10,12.676,1
2009-12-11,11.664,1
2009-12-12,9.595,1
2009-12-13,8.986,1
2009-12-14,8.238,1
2009-12-15,7.974,1
2009-12-16,7.196,1
2009-12-17,7.2,1
2009-12-18,6.864,1
2009-12-19,6.05,1
2009-12-20,5.901,1
2009-12-21,7.614,1
2009-12-22,28.17,1
2009-12-23,15.937,1
2009-12-24,33.995,1
2009-12-25,40.084,1
2009-12-26,16.009,1
2009-12-27,12.95,1
2009-12-28,29.049,1
2009-12-29,57.451,1
2009-12-30,54.635,1
2009-12-31,53.99,1
2010-01-01,19.183,1
2010-01-02,15.671,1
2010-01-03,15.363,1
2010-01-04,15.307,1
2010-01-05,13.34,1
2010-01-06,12.295,1
2010-01-07,11.06,1
2010-01-08,10.279,1
2010-01-09,9.743,1
2010-01-10,9.001,1
2010-01-11,8.398,1
2010-01-12,12.569,1
2010-01-13,15.517,1
2010-01-14,19.35,1
2010-01-15,20.462,1
2010-01-16,19.811,1
2010-01-17,19.841,1
2010-01-18,19.922,1
2010-01-19,20.584,1
2010-01-20,19.94,1
2010-01-21,16.495,1
2010-01-22,14.728,1
2010-01-23,14.496,1
2010-01-24,16.351,1
2010-01-25,16.037,1
2010-01-26,14.091,1
2010-01-27,13.041,1
2010-01-28,11.863,1
2010-01-29,11.266,1
2010-01-30,11.554,1
2010-01-31,13.903,1
2010-02-01,14.683,1
2010-02-02,12.511,1
2010-02-03,11.257,1
2010-02-04,11.366,1
2010-02-05,14.661,1
2010-02-06,12.91,1
2010-02-07,12.367,1
2010-02-08,12.518,1
2010-02-09,14.524,1
2010-02-10,13.545,1
2010-02-11,12.233,1
2010-02-12,11.145,1
2010-02-13,10.148,1
2010-02-14,9.869,1
2010-02-15,9.167,1
2010-02-16,8.46,1
2010-02-17,8.831,1
2010-02-18,7.64,1
2010-02-19,8.085,1
2010-02-20,6.855,1
2010-02-21,7.235,1
2010-02-22,7.609,1
2010-02-23,9.763,1
2010-02-24,11.655,1
2010-02-25,20.74,1
2010-02-26,20.646,1
2010-02-27,20.969,1
2010-02-28,20.874,1
2010-03-01,20.847,1
2010-03-02,19.842,1
2010-03-03,16.772,1
2010-03-04,15.105,1
2010-03-05,13.898,1
2010-03-06,12.767,1
2010-03-07,11.963,1
2010-03-08,10.719,1
2010-03-09,10.007,1
2010-03-10,9.084,1
2010-03-11,8.793,1
2010-03-12,8.472,1
2010-03-13,7.837,1
2010-03-14,7.533,1
2010-03-15,7.445,1
2010-03-16,6.582,1
2010-03-17,6.971,1
2010-03-18,7.342,1
2010-03-19,12.702,1
2010-03-20,20.427,1
2010-03-21,20.454,1
2010-03-22,17.864,1
2010-03-23,14.397,1
2010-03-24,14.702,1
2010-03-25,15.196,1
2010-03-26,12.958,1
2010-03-27,10.876,1
2010-03-28,9.841,1
2010-03-29,10.082,1
2010-03-30,13.291,1
2010-03-31,12.771,1
2010-04-01,12.285,1
2010-04-02,11.112,1
2010-04-03,10.834,1
2010-04-04,10.157,1
2010-04-05,9.317,1
2010-04-06,9.461,1
2010-04-07,9.962,1
2010-04-08,9.51,1
2010-04-09,9.545,1
2010-04-10,9.787,1
2010-04-11,10.068,1
2010-04-12,10.588,1
2010-04-13,9.74,1
2010-04-14,8.591,1
2010-04-15,8.736,1
2010-04-16,9.468,1
2010-04-17,11.248,1
2010-04-18,11.509,1
2010-04-19,12.874,1
2010-04-20,11.996,1
2010-04-21,12.335,1
2010-04-22,15.346,1
2010-04-23,14.428,1
2010-04-24,13.22,1
2010-04-25,12.592,1
2010-04-26,12.897,1
2010-04-27,12.483,1
2010-04-28,11.685,1
2010-04-29,13.079,1
2010-04-30,12.111,1
2010-05-01,10.85,1
2010-05-02,9.526,1
2010-05-03,10.662,1
2010-05-04,11.808,1
2010-05-05,10.825,1
2010-05-06,10.033,1
2010-05-07,11.762,1
2010-05-08,12.99,1
2010-05-09,17.076,1
2010-05-10,20.303,1
2010-05-11,18.716,1
2010-05-12,17.665,1
2010-05-13,15.661,1
2010-05-14,14.643,1
2010-05-15,16.654,1
2010-05-16,15.522,1
2010-05-17,15.258,1
2010-05-18,16.161,1
2010-05-19,16.156,1
2010-05-20,15.938,1
2010-05-21,15.745,1
2010-05-22,14.335,1
2010-05-23,13.916,1
2010-05-24,13.698,1
2010-05-25,13.553,1
2010-05-26,11.746,1
2010-05-27,10.801,1
2010-05-28,9.146,1
2010-05-29,9.532,1
2010-05-30,8.746,1
2010-05-31,8.963,1
2010-06-01,8.482,1
2010-06-02,8.11,1
2010-06-03,8.045,1
2010-06-04,6.924,1
2010-06-05,6.579,1
2010-06-06,7.246,1
2010-06-07,6.337,1
2010-06-08,6.66,1
2010-06-09,6.555,1
2010-06-10,15.23,1
2010-06-11,19.585,1
2010-06-12,19.417,1
2010-06-13,20.323,1
2010-06-14,20.35,1
2010-06-15,20.648,1
2010-06-16,19.994,1
2010-06-17,20.362,1
2010-06-18,20.926,1
2010-06-19,20.681,1
2010-06-20,18.735,1
2010-06-21,16.146,1
2010-06-22,14.265,1
2010-06-23,12.984,1
2010-06-24,11.925,1
2010-06-25,11.047,1
2010-06-26,10.927,1
2010-06-27,10.211,1
2010-06-28,9.004,1
2010-06-29,8.753,1
2010-06-30,8.058,1
2010-07-01,8.325,1
2010-07-02,7.372,1
2010-07-03,7.455,1
2010-07-04,7.506,1
2010-07-05,7.112,1
2010-07-06,6.806,1
2010-07-07,5.837,1
2010-07-08,5.589,1
2010-07-09,6.17,1
2010-07-10,6.161,1
2010-07-11,4.418,1
2010-07-12,5.447,1
2010-07-13,4.806,1
2010-07-14,5.22,1
2010-07-15,4.875,1
2010-07-16,4.759,1
2010-07-17,4.13,1
2010-07-18,4.845,1
2010-07-19,5.36,1
2010-07-20,3.274,1
2010-07-21,5.333,1
2010-07-22,3.714,1
2010-07-23,3.673,1
2010-07-24,5.027,1
2010-07-25,2.712,1
2010-07-26,4.528,1
2010-07-27,3.44,1
2010-07-28,3.336,1
2010-07-29,4.028,1
2010-07-30,3.685,1
2010-07-31,2.619,1
2010-08-01,3.79,1
2010-08-02,2.852,1
2010-08-03,3.918,1
2010-08-04,3.071,1
2010-08-05,3.571,1
2010-08-06,2.852,1
2010-08-07,3.555,1
2010-08-08,2.699,1
2010-08-09,2.83,1
2010-08-10,3.031,1
2010-08-11,2.268,1
2010-08-12,3.329,1
2010-08-13,2.972,1
2010-08-14,2.741,1
2010-08-15,2.829,1
2010-08-16,3.861,1
2010-08-17,2.714,1
2010-08-18,2.361,1
2010-08-19,2.988,1
2010-08-20,3.363,1
2010-08-21,2.625,1
2010-08-22,2.572,1
2010-08-23,2.891,1
2010-08-24,3.544,1
2010-08-25,2.739,1
2010-08-26,2.548,1
2010-08-27,2.591,1
2010-08-28,2.639,1
2010-08-29,1.933,1
2010-08-30,2.573,1
2010-08-31,2.224,1
2010-09-01,2.955,1
2010-09-02,3.13,1
2010-09-03,2.055,1
2010-09-04,2.735,1
2010-09-05,2.486,1
2010-09-06,1.746,1
2010-09-07,2.866,1
2010-09-08,2.558,1
2010-09-09,2.602,1
2010-09-10,2.279,1
2010-09-11,2.021,1
2010-09-12,3.006,1
2010-09-13,2.114,1
2010-09-14,2.604,1
2010-09-15,2.229,1
2010-09-16,2.358,1
2010-09-17,1.573,1
2010-09-18,2.408,1
2010-09-19,2.811,1
2010-09-20,2.276,1
2010-09-21,2.708,1
2010-09-22,2.004,1
2010-09-23,1.825,1
2010-09-24,2.283,1
2010-09-25,2.648,1
2010-09-26,2.042,1
2010-09-27,2.604,1
2010-09-28,1.695,1
2010-09-29,1.444,1
2010-09-30,2.171,1
2010-10-01,2.197,1
2010-10-02,2.397,1
2010-10-03,2.889,1
2010-10-04,4.816,1
2010-10-05,3.454,1
2010-10-06,3.374,1
2010-10-07,3.255,1
2010-10-08,3.513,1
2010-10-09,5.033,1
2010-10-10,6.213,1
2010-10-11,7.446,1
2010-10-12,15.921,1
2010-10-13,9.652,1
2010-10-14,6.039,1
2010-10-15,6.397,1
2010-10-16,4.856,1
2010-10-17,4.143,1
2010-10-18,3.959,1
2010-10-19,3.617,1
2010-10-20,3.121,1
2010-10-21,3.718,1
2010-10-22,3.239,1
2010-10-23,2.214,1
2010-10-24,4.226,1
2010-10-25,3.772,1
2010-10-26,3.35,1
2010-10-27,3.665,1
2010-10-28,3.18,1
2010-10-29,3.467,1
2010-10-30,4.313,1
2010-10-31,9.006,1
2010-11-01,18.215,1
2010-11-02,20.509,1
2010-11-03,16.6,1
2010-11-04,11.913,1
2010-11-05,9.471,1
2010-11-06,7.919,1
2010-11-07,7.766,1
2010-11-08,10.348,1
2010-11-09,18.241,1
2010-11-10,19.744,1
2010-11-11,20.174,1
2010-11-12,20.178,1
2010-11-13,19.793,1
2010-11-14,19.096,1
2010-11-15,19.619,1
2010-11-16,18.015,1
2010-11-17,17.288,1
2010-11-18,16.995,1
2010-11-19,15.279,1
2010-11-20,17.843,1
2010-11-21,19.423,1
2010-11-22,20.228,1
2010-11-23,18.952,1
2010-11-24,16.042,1
2010-11-25,13.922,1
2010-11-26,12.801,1
2010-11-27,11.188,1
2010-11-28,10.565,1
2010-11-29,9.47,1
2010-11-30,9.332,1
2010-12-01,8.809,1
2010-12-02,8.098,1
2010-12-03,8.346,1
2010-12-04,7.004,1
2010-12-05,7.741,1
2010-12-06,6.257,1
2010-12-07,20.234,1
2010-12-08,14.91,1
2010-12-09,13.657,1
2010-12-10,19.575,1
2010-12-11,17.696,1
2010-12-12,16.212,1
2010-12-13,14.304,1
2010-12-14,12.702,1
2010-12-15,11.128,1
2010-12-16,10.214,1
2010-12-17,9.976,1
2010-12-18,9.241,1
2010-12-19,8.946,1
2010-12-20,7.909,1
2010-12-21,8.327,1
2010-12-22,8.655,1
2010-12-23,10.986,1
2010-12-24,9.504,1
2010-12-25,8.965,1
2010-12-26,8.069,1
2010-12-27,8.055,1
2010-12-28,11.146,1
2010-12-29,13.484,1
2010-12-30,13.981,1
2010-12-31,12.751,1
2011-01-01,11.545,1
2011-01-02,10.329,1
2011-01-03,9.789,1
2011-01-04,10.175,1
2011-01-05,12.857,1
2011-01-06,17.706,1
2011-01-07,20.283,1
2011-01-08,21.646,1
2011-01-09,21.135,1
2011-01-10,19.359,1
2011-01-11,16.329,1
2011-01-12,15.672,1
2011-01-13,14.262,1
2011-01-14,12.845,1
2011-01-15,11.712,1
2011-01-16,11.003,1
2011-01-17,10.248,1
2011-01-18,9.562,1
2011-01-19,9.722,1
2011-01-20,9.319,1
2011-01-21,9.257,1
2011-01-22,8.111,1
2011-01-23,8.491,1
2011-01-24,7.492,1
2011-01-25,7.492,1
2011-01-26,7.513,1
2011-01-27,7.146,1
2011-01-28,7.379,1
2011-01-29,6.752,1
2011-01-30,7.369,1
2011-01-31,6.542,1
2011-02-01,6.605,1
2011-02-02,7.051,1
2011-02-03,6.207,1
2011-02-04,7.23,1
2011-02-05,7.133,1
2011-02-06,6.898,1
2011-02-07,7.773,1
2011-02-08,7.674,1
2011-02-09,7.556,1
2011-02-10,8.273,1
2011-02-11,7.986,1
2011-02-12,7.372,1
2011-02-13,7.374,1
2011-02-14,7.163,1
2011-02-15,7.264,1
2011-02-16,7.927,1
2011-02-17,8.314,1
2011-02-18,10.293,1
2011-02-19,12.218,1
2011-02-20,12.605,1
2011-02-21,13.33,1
2011-02-22,19.721,1
2011-02-23,19.354,1
2011-02-24,15.372,1
2011-02-25,13.125,1
2011-02-26,12.54,1
2011-02-27,11.599,1
2011-02-28,11.1,1
2011-03-01,10.644,1
2011-03-02,10.163,1
2011-03-03,9.586,1
2011-03-04,9.051,1
2011-03-05,9.459,1
2011-03-06,8.614,1
2011-03-07,8.857,1
2011-03-08,9.68,1
2011-03-09,9.485,1
2011-03-10,10.411,1
2011-03-11,9.972,1
2011-03-12,9.927,1
2011-03-13,10.42,1
2011-03-14,9.252,1
2011-03-15,10.847,1
2011-03-16,12.497,1
2011-03-17,16.577,1
2011-03-18,15.526,1
2011-03-19,13.442,1
2011-03-20,12.698,1
2011-03-21,11.503,1
2011-03-22,10.969,1
2011-03-23,9.86,1
2011-03-24,9.179,1
2011-03-25,10.359,1
2011-03-26,10.515,1
2011-03-27,12.205,1
2011-03-28,11.134,1
2011-03-29,10.723,1
2011-03-30,13.254,1
2011-03-31,13.744,1
2011-04-01,12.951,1
2011-04-02,14.741,1
2011-04-03,13.884,1
2011-04-04,12.387,1
2011-04-05,10.551,1
2011-04-06,10.855,1
2011-04-07,11.806,1
2011-04-08,11.438,1
2011-04-09,11.062,1
2011-04-10,10.638,1
2011-04-11,9.227,1
2011-04-12,8.558,1
2011-04-13,8.339,1
2011-04-14,7.493,1
2011-04-15,7.376,1
2011-04-16,7.247,1
2011-04-17,6.331,1
2011-04-18,6.892,1
2011-04-19,6.651,1
2011-04-20,6.37,1
2011-04-21,7.335,1
2011-04-22,6.221,1
2011-04-23,7.397,1
2011-04-24,6.689,1
2011-04-25,6.199,1
2011-04-26,6.028,1
2011-04-27,5.878,1
2011-04-28,6.348,1
2011-04-29,4.866,1
2011-04-30,6.259,1
2011-05-01,5.404,1
2011-05-02,7.743,1
2011-05-03,7.617,1
2011-05-04,6.812,1
2011-05-05,6.363,1
2011-05-06,7.31,1
2011-05-07,6.282,1
2011-05-08,6.785,1
2011-05-09,4.744,1
2011-05-10,6.48,1
2011-05-11,4.906,1
2011-05-12,5.709,1
2011-05-13,4.834,1
2011-05-14,5.182,1
2011-05-15,4.904,1
2011-05-16,5.788,1
2011-05-17,4.469,1
2011-05-18,4.945,1
2011-05-19,4.949,1
2011-05-20,3.298,1
2011-05-21,4.67,1
2011-05-22,4.741,1
2011-05-23,3.826,1
2011-05-24,4.741,1
2011-05-25,4.097,1
2011-05-26,3.505,1
2011-05-27,4.363,1
2011-05-28,3.93,1
2011-05-29,3.518,1
2011-05-30,5.976,1
2011-05-31,7.192,1
2011-06-01,7.463,1
2011-06-02,6.175,1
2011-06-03,5.227,1
2011-06-04,4.783,1
2011-06-05,5.313,1
2011-06-06,4.842,1
2011-06-07,6.934,1
2011-06-08,6.536,1
2011-06-09,5.993,1
2011-06-10,5.265,1
2011-06-11,4.957,1
2011-06-12,5.368,1
2011-06-13,4.545,1
2011-06-14,5.214,1
2011-06-15,3.889,1
2011-06-16,3.851,1
2011-06-17,4.321,1
2011-06-18,4.198,1
2011-06-19,3.882,1
2011-06-20,3.321,1
2011-06-21,3.506,1
2011-06-22,3.591,1
2011-06-23,3.797,1
2011-06-24,3.286,1
2011-06-25,2.878,1
2011-06-26,3.195,1
2011-06-27,3.495,1
2011-06-28,3.256,1
2011-06-29,3.455,1
2011-06-30,3.44,1
2011-07-01,3.495,1
2011-07-02,3.21,1
