indroea;lugar;comentario;serv;suprest;suprcnc;hoja_id;alti;altimax;naa;naam;naai;num_cuenca;muni_id;xutm;yutm;xutm30;yutm30;long;lat;longwgs84;latwgs84;observ1;observ2;observ3;observ4;observ5;xetrs89;yetrs89;cod_saih
4161;PUEBLA DE GUZMAN                   ;INT 2004                                                              ;0;98;821;958;125;397;36;35;11;4157;21058;653403;4167667;123955;4174795;-71541;373834;-71546;373829;;;;;;123846;4174593;
4162;FERIA                              ;INT 1976                                                              ;0;108;203;854;350;;15;15;0;4117;6158;719528;4262298;196124;4265049;-62900;382853;-62905;382848;;;;;;196015;4264844;
4163;ALANGE (MATACHEL)                  ;;1;2497;2546;803;222;931;49;58;5;4109;6004;737450;4297536;216320;4299054;-61558;384738;-61603;384734;LOS DATOS DE 2009-10, 2010-11 Y DE 2015-16 A 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION      ;;;;;216211;4298849;CR2-31
4164;ALBUERA, LA                        ;INT 2008                                                              ;0;220;435;802;239;853;36;19;0;4123;6005;689836;4287434;168117;4292090;-64900;384252;-64905;384248;CURVAS DE GASTO 2005-06 A 2007-08 PROVISIONALES, PENDIENTES DE REVISIÓN                             ;;;;;168008;4291885;
4165;TALAVERA LA REAL                   ;;1;430;435;776;186;853;37;36;0;4123;6128;693011;4306028;172509;4310452;-64630;385253;-64635;385248;LOS DATOS DE 2004-05, 2010-11 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                   ;;;;;172400;4310247;CR2-42
4172;PAYMOGO                            ;INT 2009                                                              ;0;250;500;936;108;648;41;36;11;4158;21057;651777;4173685;122716;4180913;-71643;374150;-71647;374145;CURVAS DE GASTO 2005-06 A 2007-08 PROVISIONALES, PENDIENTES DE REVISIÓN                             ;;;;;122607;4180711;
4173;PAYMOGO                            ;INT 2004                                                              ;0;119;153;936;135;613;36;36;18;4159;21057;647708;4176673;118841;4184161;-71926;374329;-71931;374325;;;;;;118732;4183959;
4174;OLIVA DE LA FRONTERA               ;;1;1800;1837;874;208;1110;42;44;13;4150;6070;685190;4233720;159973;4238742;-65303;381354;-65308;381350;LOS DATOS DE 2010-11 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                            ;;;;;159864;4238538;CR2-50
4176;ROSAL DE LA FRONTERA               ;INT 2002                                                              ;0;320;2162;915;162;;34;34;17;4156;21062;657181;4202096;129944;4208959;-71240;375708;-71245;375704;;;;;;129835;4208756;
4201;QUINTANAR DE LA ORDEN              ;;1;995;10582;688;694;1181;87;95;21;4012;45135;493160;4388306;493160;4388306;-30447;393838;-30452;393833;LOS DATOS DE 2010-11 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                            ;;;;;493050;4388098;CR1-05
4202;VILLAFRANCA DE LOS CABALLEROS      ;;1;2557;10582;713;642;1181;70;69;27;4016;45187;473426;4363085;473426;4363085;-31831;392458;-31836;392454;LOS DATOS DE 2010-11, 2016-17 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                   ;;;;;473316;4362877;CR1-07
4203;BUENAVISTA                         ;;1;9930;10582;738;628;1181;59;55;20;4024;13047;468628;4350517;468628;4350517;-32150;391810;-32154;391806;LOS DATOS DE 2007-08, 2009-10 Y 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                    ;;;;;468517;4350309;CR1-15
4204;PROVENCIO, EL                      ;INT 1974                                                              ;0;906;5596;715;700;;44;54;0;4018;16171;537207;4358978;537207;4358978;-23405;392244;-23410;392239;;;;;;537097;4358770;
4205;ALCAZAR                            ;;1;5506;5596;739;638;1102;54;54;23;4023;13005;486720;4351268;486720;4351268;-30915;391836;-30919;391832;LOS DATOS DE 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                                       ;;;;;486610;4351060;CR1-12
4206;CASTELLONES, LOS                   ;INT 1983                                                              ;0;92;368;763;800;1102;51;61;0;4022;2019;536166;4328540;536166;4328540;-23454;390617;-23459;390612;;;;;;536056;4328332;
4207;MALAGON (P. DERV.) VERTIDOS        ;INT 2002                                                              ;0;312;687;736;626;1100;57;56;0;4026;13052;424128;4336768;424128;4336768;-35242;391034;-35247;391030;;;;;;424017;4336561;
